playerID,Years_Batted,totGB,totRB,totHB,tot2B,tot3B,totHRB,totSOB,Years_Pitched,totGP,totRP,totHP,totW,totL,totHRP,totSOP,totIPOuts,totER,totBB,Years_Fielded,totGF,totA,totPO,totE,totDP,totPB,totCS,totInnOuts,totSB,debut,finalGame,deathYear,inducted
jacksre01,21,2897,1592,2662,477,50,581,2667,0,0,0,0,0,0,0,0,0,0,0,21,2163,138,4178,145,33,0,0,54710,0,1967-06-09,1987-10-04,,1
torricr99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
ensje01,4,67,25,54,8,4,1,16,0,0,0,0,0,0,0,0,0,0,0,4,50,85,149,9,13,0,0,0,0,1922-04-28,1925-06-15,1950,0
marioma01,13,1595,607,1466,279,38,37,544,0,0,0,0,0,0,0,0,0,0,0,13,1572,4903,3026,255,990,0,0,615,0,1940-04-16,1953-07-06,2011,0
powervi01,12,1627,765,1716,290,49,126,247,0,0,0,0,0,0,0,0,0,0,0,12,1655,1592,10833,97,1158,0,0,39139,0,1954-04-13,1965-10-03,2005,0
beckegl01,11,1320,685,1473,196,31,22,243,0,0,0,0,0,0,0,0,0,0,0,11,1249,3719,2712,179,758,0,0,32626,0,1965-04-12,1975-04-27,,0
singlke01,15,2099,990,2048,322,25,246,1256,0,0,0,0,0,0,0,0,0,0,0,13,1549,83,2698,57,17,0,0,39011,0,1970-06-24,1984-09-25,,0
hurstbr01,15,387,11,31,5,0,0,144,15,386,1157,2509,148,115,264,1726,7405,1065,752,15,386,364,100,15,15,0,0,7405,0,1980-04-12,1994-06-18,,0
trammal01,20,2306,1241,2382,414,56,188,879,0,0,0,0,0,0,0,0,0,0,0,20,2215,6291,3463,237,1322,0,0,56540,0,1977-09-09,1996-09-29,,0
wettejo01,12,635,4,7,2,0,1,19,12,635,297,632,48,46,76,826,2351,259,261,12,635,62,29,12,2,0,0,2351,0,1989-05-31,2000-09-20,,0
jeffegr01,14,1472,763,1602,302,27,126,348,0,0,0,0,0,0,0,0,0,0,0,13,1379,1526,4695,101,481,0,0,34299,0,1987-09-06,2000-05-29,,0
knoblch01,12,1698,1163,1902,332,64,100,761,0,0,0,0,0,0,0,0,0,0,0,12,1628,3941,2941,131,860,0,0,41375,0,1991-04-09,2002-09-27,,0
guerrvl01,16,2191,1345,2635,484,46,451,1015,0,0,0,0,0,0,0,0,0,0,0,15,1623,127,3193,128,33,0,0,41746,0,1996-09-19,2011-09-28,,0
bresnro01,17,1451,685,1257,220,71,26,99,3,9,30,68,4,1,1,15,151,22,15,17,1380,1424,5165,242,139,129,2,135,2,1897-08-27,1915-10-03,1944,1
roberro01,19,690,107,255,55,10,5,373,19,678,1964,4593,286,246,506,2362,14099,1776,905,19,678,601,316,31,45,0,0,9091,0,1948-06-18,1966-09-03,2010,1
jonessa01,22,719,151,245,44,5,6,347,22,653,2012,4099,229,219,154,1232,11715,1661,1406,22,655,881,198,52,49,0,0,66,1,1914-06-13,1935-09-28,1966,0
tennefr01,1,37,18,30,3,1,0,0,1,5,26,37,3,2,0,28,129,10,9,1,38,11,80,16,3,0,0,0,0,1884-04-28,1884-08-28,1919,0
pippwa01,15,1891,977,1956,313,148,90,557,0,0,0,0,0,0,0,0,0,0,0,15,1838,1160,18984,168,1308,0,0,495,0,1913-06-29,1928-09-30,1965,0
culpra01,11,322,40,74,8,2,1,292,11,322,863,1677,122,101,188,1411,5695,755,752,11,322,237,135,22,15,0,0,5696,0,1963-04-10,1973-09-03,,0
summech01,11,701,199,350,63,4,54,246,0,0,0,0,0,0,0,0,0,0,0,11,297,23,508,15,24,0,0,5703,0,1974-05-04,1984-09-30,2012,0
campbbi02,15,706,2,4,0,0,0,10,15,706,551,1146,83,68,82,871,3707,485,497,15,706,172,120,13,11,0,0,3707,0,1973-07-14,1987-04-30,,0
porteda02,17,1819,777,1401,244,48,189,1044,0,0,0,0,0,0,0,0,0,0,0,17,1547,770,6945,135,109,135,553,38794,902,1971-09-02,1987-10-04,2002,0
hoytwa01,21,686,96,259,26,11,0,164,21,686,1808,4118,243,186,156,1255,11538,1517,1025,21,686,854,154,36,41,0,9,251,4,1918-07-24,1938-05-15,1984,1
marbefi01,14,559,60,128,21,3,1,111,14,559,980,2066,148,89,96,834,6238,839,691,14,559,372,93,17,30,0,0,36,0,1923-08-11,1936-06-10,1976,0
conrowi01,11,1374,605,1257,176,82,22,0,0,0,0,0,0,0,0,0,0,0,0,11,1362,2534,2432,337,207,0,0,0,0,1901-04-25,1911-10-05,1959,0
smithea02,12,877,225,697,116,19,46,110,0,0,0,0,0,0,0,0,0,0,0,12,733,515,2168,80,66,73,6,303,7,1919-04-24,1930-09-28,1963,0
wyattwh01,16,368,54,134,27,2,7,112,16,362,865,1699,107,96,99,886,5337,746,652,16,362,318,75,18,15,0,1,54,0,1929-09-16,1945-07-18,1999,0
elliobo01,15,1984,1068,2068,382,94,172,606,0,0,0,0,0,0,0,0,0,0,0,15,1912,2803,2530,264,260,0,0,156,0,1939-09-02,1953-09-16,1966,0
colboji01,10,302,0,4,0,1,0,30,10,301,750,1619,83,88,153,688,4792,675,475,10,301,274,114,17,18,0,0,4792,0,1969-07-13,1978-10-01,,0
marshmi01,14,732,11,35,1,0,1,33,14,730,549,1287,97,113,80,891,4196,485,515,14,730,287,105,15,25,0,0,4196,0,1967-05-31,1981-10-02,,0
medicdo01,11,315,3,5,0,0,0,22,11,313,931,2041,124,105,151,955,5995,840,625,11,313,286,114,21,12,0,0,5996,0,1972-09-05,1982-10-02,,0
moraljo01,12,735,126,375,68,6,26,183,0,0,0,0,0,0,0,0,0,0,0,9,104,57,498,10,37,7,4,1695,25,1973-08-13,1984-06-04,,0
battijo01,10,480,228,439,51,25,3,36,2,3,6,12,0,0,0,1,23,3,2,10,490,1253,908,367,88,0,0,0,0,1871-08-11,1890-05-28,1937,0
barryja01,11,1248,542,1030,151,38,10,152,0,0,0,0,0,0,0,0,0,0,0,11,1244,3657,2266,353,453,0,0,685,0,1908-07-13,1919-06-23,1961,0
milledo02,12,1596,713,1533,233,108,32,459,0,0,0,0,0,0,0,0,0,0,0,12,1605,2783,9187,319,787,0,0,183,0,1909-04-16,1921-09-27,1923,0
sauerha01,15,1399,709,1278,200,19,288,714,0,0,0,0,0,0,0,0,0,0,0,15,1266,139,2711,74,48,0,0,10162,0,1941-09-09,1959-08-17,2001,0
kennejo03,12,862,237,476,77,17,32,461,0,0,0,0,0,0,0,0,0,0,0,12,831,1461,886,116,239,0,0,16180,0,1962-09-05,1974-06-16,,0
knowlda01,16,774,2,15,0,1,0,43,16,773,438,1011,66,74,65,686,3296,378,485,16,773,277,51,30,17,0,0,3296,0,1965-04-18,1980-04-18,,0
mcgresc01,13,363,1,0,0,0,0,1,13,362,1041,2282,141,111,238,930,6571,958,526,13,362,320,121,9,18,0,0,6571,0,1976-09-19,1988-04-27,,0
sandesc02,7,237,4,25,6,0,0,42,7,236,403,677,34,45,93,636,2058,372,280,7,236,58,49,7,2,0,0,2058,0,1993-08-06,1999-10-03,,0
gomezle01,14,375,62,136,11,0,0,259,14,375,1108,2341,195,102,140,1499,7660,946,1110,14,375,403,57,20,20,0,1,151,0,1930-04-29,1943-05-30,1989,1
kellge01,15,1795,881,2054,385,50,78,287,0,0,0,0,0,0,0,0,0,0,0,15,1788,3326,2390,168,360,0,0,9842,0,1943-09-28,1957-09-14,2009,1
bergema01,4,344,180,339,44,15,10,22,0,0,0,0,0,0,0,0,0,0,0,4,341,334,1330,82,20,94,0,0,0,1896-04-17,1899-10-13,1900,0
hackst01,16,1956,1245,2217,368,82,57,472,0,0,0,0,0,0,0,0,0,0,0,16,1901,3554,2332,254,298,0,0,461,0,1932-04-12,1947-09-24,1979,0
martibi02,11,1049,440,910,139,31,69,370,0,0,0,0,0,0,0,0,0,0,0,11,1012,2323,2081,110,633,0,0,16681,0,1950-04-18,1961-10-01,1989,0
reeseri01,10,871,248,515,73,17,52,272,0,0,0,0,0,0,0,0,0,0,0,9,719,276,4150,36,359,0,0,13674,0,1964-09-04,1973-09-29,,0
fregoji01,18,1902,844,1726,264,78,151,1097,0,0,0,0,0,0,0,0,0,0,0,18,1778,4555,3805,291,974,0,0,44549,0,1961-09-14,1978-05-31,2014,0
brilene01,14,458,29,73,9,2,3,177,14,458,940,2169,131,113,190,1179,6447,818,555,14,458,271,132,14,17,0,0,6447,1,1965-04-19,1978-09-13,2005,0
morriha02,13,1262,543,1229,249,21,76,551,0,0,0,0,0,0,0,0,0,0,0,13,1056,694,7546,53,676,0,0,25277,0,1988-07-29,2000-10-01,,0
anderga01,17,2264,1101,2565,527,37,292,1244,0,0,0,0,0,0,0,0,0,0,0,17,1949,112,4132,49,19,0,0,50490,0,1994-07-27,2010-08-06,,0
rixeyep01,21,695,95,292,33,4,3,220,21,693,1989,4637,266,252,94,1352,13504,1575,1084,21,693,1196,131,30,56,0,0,20,0,1912-06-21,1933-08-05,1963,1
duganjo01,14,1472,678,1540,281,47,43,421,0,0,0,0,0,0,0,0,0,0,0,14,1432,3049,1931,277,341,0,0,630,0,1917-07-05,1931-05-26,1982,0
danniha01,10,895,363,850,163,26,57,220,0,0,0,0,0,0,0,0,0,0,0,10,806,456,3282,58,64,32,0,87,0,1933-07-30,1942-09-25,2004,0
millafe01,12,1495,709,1633,231,39,22,244,0,0,0,0,0,0,0,0,0,0,0,12,1467,3878,3527,155,862,0,0,38448,0,1966-06-02,1977-08-12,,0
kisonbr01,15,398,31,66,15,5,3,162,15,390,849,1712,120,89,153,1100,5538,744,677,15,390,301,141,16,27,0,0,5538,0,1971-07-04,1985-10-05,,0
burleri01,13,1360,659,1415,259,23,50,479,0,0,0,0,0,0,0,0,0,0,0,12,1302,4145,2365,191,898,0,0,33675,0,1974-05-04,1987-07-08,,0
griffke01,19,2117,1140,2161,369,79,152,906,0,0,0,0,0,0,0,0,0,0,0,19,1894,200,4610,89,143,0,0,46490,0,1973-08-25,1991-05-31,,0
baineha01,22,2861,1313,2899,492,49,389,1453,0,0,0,0,0,0,0,0,0,0,0,14,1065,70,2037,47,17,0,0,26972,0,1980-04-10,2001-09-27,,0
salmoti01,14,1688,996,1691,341,24,303,1373,0,0,0,0,0,0,0,0,0,0,0,14,1282,99,2735,66,23,0,0,33238,0,1992-08-21,2006-10-01,,0
higgipi01,14,1816,933,1954,378,52,141,593,0,0,0,0,0,0,0,0,0,0,0,14,1785,3295,1859,360,289,0,0,357,0,1930-06-25,1946-09-29,1969,0
dentbu01,12,1416,455,1137,171,23,40,353,0,0,0,0,0,0,0,0,0,0,0,12,1412,4400,2153,161,848,0,0,35959,0,1973-06-01,1984-09-11,,0
kingmda01,16,1945,901,1576,240,25,442,1819,1,2,4,3,0,0,0,4,12,4,6,16,1409,693,5840,174,408,0,0,33457,0,1971-07-30,1986-10-05,,0
bucknbi01,22,2540,1083,2735,501,49,175,461,0,0,0,0,0,0,0,0,0,0,0,21,2222,1391,15244,147,1212,0,0,56500,0,1969-09-21,1990-05-30,,0
wilsoji01,18,1545,583,1374,254,32,32,287,0,0,0,0,0,0,0,0,0,0,0,18,1387,943,5085,145,160,90,3,504,3,1923-04-17,1940-09-29,1947,0
torgeea01,15,1676,851,1325,218,46,149,654,0,0,0,0,0,0,0,0,0,0,0,15,1428,820,11728,144,1099,0,0,14712,0,1947-04-15,1961-08-23,1990,0
northji01,12,1404,607,1266,218,43,155,643,0,0,0,0,0,0,0,0,0,0,0,12,1318,73,2747,57,33,0,0,32410,0,1964-09-30,1975-09-27,2011,0
scottto01,11,996,331,702,111,28,17,470,0,0,0,0,0,0,0,0,0,0,0,11,858,53,1814,27,8,0,0,18653,0,1973-09-01,1984-09-21,,0
greenmi01,12,1286,660,1407,276,38,131,369,0,0,0,0,0,0,0,0,0,0,0,12,1176,85,2110,44,15,0,0,29788,2,1985-09-05,1996-09-28,,0
benitar01,15,790,0,0,0,0,0,4,15,790,310,570,43,49,102,982,2428,283,422,15,790,43,31,7,1,0,0,2428,0,1994-07-28,2008-06-06,,0
jennihu01,17,1285,994,1527,232,88,18,117,0,0,0,0,0,0,0,0,0,0,0,16,1277,3449,5582,552,582,0,0,0,0,1891-06-01,1918-09-02,1928,1
bakerfr01,13,1600,902,1871,322,104,99,193,0,0,0,0,0,0,0,0,0,0,0,13,1570,3200,2190,327,264,0,0,598,0,1908-09-21,1922-09-29,1963,1
cronijo01,20,2129,1234,2292,515,118,170,702,0,0,0,0,0,0,0,0,0,0,0,20,2010,6067,4310,511,1244,0,0,138,0,1926-04-29,1945-04-19,1984,1
doylela01,14,1785,969,1905,302,124,75,278,0,0,0,0,0,0,0,0,0,0,0,14,1747,4714,3676,452,698,0,0,518,0,1907-07-22,1920-10-02,1974,0
hallabi01,12,335,43,90,14,1,2,204,12,331,921,1867,105,95,71,883,5340,785,802,12,331,334,69,33,19,0,0,119,0,1925-04-16,1938-09-14,1981,0
minosmi01,17,1835,1136,1963,336,83,186,584,0,0,0,0,0,0,0,0,0,0,0,15,1791,331,3416,112,36,0,0,33888,0,1949-04-19,1980-10-05,2015,0
pinsova01,18,2474,1366,2759,486,127,256,1197,0,0,0,0,0,0,0,0,0,0,0,18,2424,174,5163,102,33,0,0,62519,0,1958-04-15,1975-09-28,1995,0
fernasi01,15,312,28,98,15,2,1,209,15,312,759,1437,114,98,194,1763,5650,706,718,15,312,160,25,6,5,0,0,5650,0,1983-09-20,1997-04-05,,0
hornsro01,23,2271,1585,2942,543,170,301,689,0,0,0,0,0,0,0,0,0,0,0,23,2176,6874,4518,501,1136,0,0,320,0,1915-09-10,1937-07-20,1963,1
friscfr01,19,2361,1548,2938,476,141,105,281,0,0,0,0,0,0,0,0,0,0,0,19,2347,7328,5035,380,1201,0,0,1347,0,1919-06-17,1937-08-05,1973,1
traynpi01,17,1952,1186,2428,372,166,59,280,0,0,0,0,0,0,0,0,0,0,0,17,1925,3699,2401,349,321,0,0,287,0,1920-09-15,1937-08-14,1972,1
brownmo01,14,502,93,237,20,11,2,82,14,490,1070,2758,244,134,43,1410,9690,744,686,14,494,871,175,38,44,0,5,173,12,1903-04-19,1916-09-04,1948,1
connoro01,18,2013,1636,2486,444,237,138,451,0,0,0,0,0,0,0,0,0,0,0,18,1999,1288,18108,596,999,0,0,0,0,1880-05-01,1897-05-18,1931,1
sewellu01,20,1635,654,1396,272,56,20,307,0,0,0,0,0,0,0,0,0,0,0,20,1585,1093,5545,151,143,91,1,138,0,1921-06-30,1942-08-01,1987,0
peskyjo01,10,1277,869,1462,226,50,17,221,0,0,0,0,0,0,0,0,0,0,0,10,1195,3131,2000,182,599,0,0,1079,0,1942-04-14,1954-09-24,2012,0
boccajo01,12,551,117,320,56,5,26,246,0,0,0,0,0,0,0,0,0,0,0,12,511,243,2477,31,126,24,85,10372,126,1963-09-02,1974-09-19,,0
cannich01,13,740,132,458,66,12,18,354,0,0,0,0,0,0,0,0,0,0,0,13,715,333,3162,62,42,50,174,15970,255,1960-04-17,1974-09-28,2016,0
siebeso01,12,405,52,114,22,3,12,182,12,399,907,1919,140,114,197,1512,6456,767,692,12,399,329,159,26,28,0,0,6455,0,1964-04-26,1975-09-25,,0
groteje01,16,1447,360,1110,163,22,39,611,0,0,0,0,0,0,0,0,0,0,0,16,1403,678,8271,82,82,77,351,33883,581,1963-09-21,1981-10-03,,0
otisam01,17,2020,1101,2043,380,66,196,1026,0,0,0,0,0,0,0,0,0,0,0,17,1954,130,5003,49,35,0,0,50062,0,1967-09-06,1984-08-05,,0
kneppbo01,15,452,47,115,28,2,6,335,15,448,1268,2756,146,156,230,1486,8185,1115,860,15,448,455,103,30,32,0,0,8185,0,1976-09-10,1990-06-24,,0
vaughgr01,15,1745,1023,1484,285,23,358,1521,0,0,0,0,0,0,0,0,0,0,0,14,1275,65,2537,39,10,0,0,32040,0,1989-08-10,2003-07-10,,0
olerujo01,17,2300,1174,2305,510,13,264,1048,0,0,0,0,0,0,0,0,0,0,0,17,2118,1461,16685,85,1636,0,0,53393,0,1989-09-03,2005-10-02,,0
wakefti01,19,648,5,13,2,0,1,47,19,645,1847,3220,205,187,431,2210,9895,1636,1243,19,645,332,232,30,29,0,0,9895,0,1992-07-31,2011-09-25,,0
stoveha01,14,1486,1492,1771,347,174,122,343,3,4,9,15,0,0,0,7,28,7,3,14,1498,329,7521,470,285,0,0,0,0,1880-05-01,1893-07-29,1937,0
herzobu01,13,1518,716,1393,197,77,20,318,0,0,0,0,0,0,0,0,0,0,0,13,1496,3997,2839,412,512,0,0,665,0,1908-04-17,1920-09-09,1953,0
bushgu01,17,548,58,143,12,2,0,165,17,546,1381,2967,177,137,153,856,8216,1176,867,17,546,648,138,21,38,0,1,50,0,1923-09-17,1945-05-26,1985,0
koufasa01,12,405,26,76,9,0,2,394,12,405,816,1790,169,90,206,2457,7144,719,828,12,405,236,66,14,13,0,1,7144,0,1955-06-24,1966-10-02,,1
spahnwa01,21,791,141,367,57,6,35,496,21,758,2035,4877,367,248,439,2615,15899,1817,1447,21,758,1011,225,58,82,0,1,9450,0,1942-04-19,1965-10-01,2003,1
griffke02,22,2689,1674,2801,526,38,636,1795,0,0,0,0,0,0,0,0,0,0,0,21,2402,155,5659,90,43,0,0,58432,0,1989-04-03,2010-05-31,,1
thomsbo01,15,1785,904,1710,268,74,264,804,0,0,0,0,0,0,0,0,0,0,0,15,1706,507,3813,121,57,0,0,16177,0,1946-09-09,1960-07-17,2010,0
hargrmi01,12,1666,783,1614,266,28,80,550,0,0,0,0,0,0,0,0,0,0,0,12,1545,1027,11603,123,1043,0,0,37842,0,1974-04-07,1985-10-06,,0
wathajo01,10,878,308,661,90,25,21,272,0,0,0,0,0,0,0,0,0,0,0,10,846,289,3439,53,123,15,152,18022,313,1976-05-26,1985-10-06,,0
woodjo02,14,704,269,557,119,31,23,191,11,229,508,1165,120,58,10,1010,4375,335,424,14,675,524,919,56,31,0,1,153,3,1908-08-24,1922-09-24,1985,0
fonsele01,12,937,518,1075,203,50,31,199,1,1,0,0,0,0,0,0,3,0,0,12,884,1459,4799,109,507,0,0,0,0,1921-04-13,1933-09-11,1989,0
edwarha01,11,735,285,613,116,41,51,264,0,0,0,0,0,0,0,0,0,0,0,11,560,34,1039,21,3,0,0,0,0,1941-09-10,1953-09-26,1988,0
pascuca02,18,543,71,198,32,5,5,123,18,530,1337,2711,174,171,256,2167,8807,1186,1070,18,530,508,210,20,26,0,0,8807,3,1954-04-15,1971-05-05,,0
lowenjo01,16,1385,516,891,140,18,118,606,0,0,0,0,0,0,0,0,0,0,0,16,1095,376,1823,45,78,0,0,22202,0,1970-09-02,1985-05-04,,0
gullibi01,14,401,30,81,16,0,3,155,14,401,1234,2677,163,138,283,1294,7746,1123,629,14,401,281,185,16,18,0,0,7746,0,1979-09-26,1994-08-07,,0
virdobi01,12,1590,737,1603,240,81,91,650,0,0,0,0,0,0,0,0,0,0,0,12,1549,100,3795,74,18,0,0,39479,0,1955-04-12,1968-07-31,,0
grantmu01,14,671,83,137,26,2,7,215,14,575,1113,2317,147,120,295,1281,7400,992,851,14,575,378,162,19,40,0,3,7402,2,1958-04-17,1971-09-29,,0
knighra01,13,1510,495,1328,268,27,85,588,0,0,0,0,0,0,0,0,0,0,0,13,1412,1888,3680,133,422,0,0,33220,0,1974-09-10,1988-10-02,,0
oroscje01,24,1276,3,11,0,0,0,25,24,1276,522,1071,90,81,114,1201,3951,465,591,24,1277,191,64,4,13,0,0,3960,0,1979-04-05,2003-09-27,,0
palmeji01,19,596,55,88,10,1,3,221,19,575,1431,3450,276,155,313,2302,12217,1289,1361,19,575,587,301,35,55,0,1,12217,1,1965-04-17,1984-05-12,,1
seaveto01,20,685,100,204,30,5,12,491,20,664,1694,4022,314,208,386,3691,14533,1540,1406,20,664,699,331,42,54,0,1,14534,1,1967-04-13,1986-09-19,,1
mcleala01,13,867,183,700,90,26,6,79,0,0,0,0,0,0,0,0,0,0,0,13,802,917,3360,121,119,66,0,81,4,1901-04-26,1915-06-06,1921,0
oneilst01,17,1597,449,1266,251,34,13,386,0,0,0,0,0,0,0,0,0,0,0,17,1540,1705,5991,218,196,145,4,177,1,1911-09-18,1928-09-14,1962,0
bigbeca01,11,1151,630,1206,140,75,17,161,0,0,0,0,0,0,0,0,0,0,0,11,1074,241,2375,97,47,0,0,3,0,1916-08-24,1926-08-07,1964,0
mccorfr01,13,1548,725,1724,336,26,128,193,0,0,0,0,0,0,0,0,0,0,0,13,1465,1011,13899,80,1231,0,0,313,0,1934-09-11,1948-10-03,1982,0
chapmsa01,11,1368,754,1329,210,52,180,682,0,0,0,0,0,0,0,0,0,0,0,11,1329,120,3727,111,32,0,0,0,0,1938-05-16,1951-09-22,2006,0
cruzjo01,19,2369,1039,2268,393,95,165,1043,0,0,0,0,0,0,0,0,0,0,0,19,2175,126,4458,121,31,0,0,55389,0,1970-09-19,1988-07-19,,0
righeda01,16,722,0,2,0,0,0,7,16,722,606,1304,85,79,96,1130,4262,544,598,16,722,152,35,12,10,0,0,4262,0,1979-09-16,1995-09-18,,0
daviser01,17,1651,945,1444,241,26,284,1419,0,0,0,0,0,0,0,0,0,0,0,17,1451,61,3132,50,13,0,0,35266,0,1984-05-19,2001-10-07,,0
delgaca01,17,2045,1249,2051,486,18,477,1751,0,0,0,0,0,0,0,0,0,0,0,17,1837,1072,15322,134,1505,0,0,48216,0,1993-10-01,2009-05-10,,0
ewingbu01,18,1330,1139,1643,254,180,72,302,6,9,36,55,2,3,2,23,141,18,23,18,1345,1782,6355,572,283,360,0,0,0,1880-09-09,1897-05-27,1906,1
clarkfr01,21,2257,1629,2685,363,221,69,143,0,0,0,0,0,0,0,0,0,0,0,20,2211,266,4844,268,43,0,0,393,0,1894-06-30,1915-09-23,1960,1
tinkejo01,15,1825,786,1703,265,114,32,158,0,0,0,0,0,0,0,0,0,0,0,15,1813,6020,3860,654,680,0,0,561,0,1902-04-17,1916-09-22,1948,1
faberre01,20,674,98,171,21,2,3,482,20,673,1820,4127,257,214,112,1480,12341,1437,1216,20,673,1117,131,71,35,0,1,81,0,1914-04-17,1933-09-20,1976,1
youngro01,10,1237,822,1517,238,94,43,399,0,0,0,0,0,0,0,0,0,0,0,10,1238,212,2200,124,49,0,0,710,0,1917-09-25,1926-08-10,1927,1
johnsju99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
gibsobo01,17,605,136,278,44,5,26,422,17,537,1439,3334,258,176,263,3209,11896,1275,1353,17,537,489,296,42,46,0,2,11896,0,1959-04-15,1975-09-03,,1
hunteca01,15,537,60,151,16,3,6,169,15,522,1429,3072,233,172,395,2082,10745,1296,989,15,523,332,234,25,16,0,0,10746,1,1965-05-13,1979-09-17,1999,1
bondto01,10,488,213,471,53,11,0,63,10,417,1931,3767,234,163,51,879,10886,932,198,10,520,928,336,138,32,0,0,0,0,1874-05-05,1884-08-11,1941,0
ruelmu01,19,1482,496,1250,189,29,4,241,0,0,0,0,0,0,0,0,0,0,0,19,1427,1148,5454,117,138,60,4,360,9,1915-05-29,1934-08-25,1963,0
stengca01,14,1289,580,1230,182,89,62,455,0,0,0,0,0,0,0,0,0,0,0,14,1194,148,2189,88,35,0,0,213,0,1912-09-17,1925-05-19,1975,0
miksied01,14,1050,384,725,96,17,44,315,0,0,0,0,0,0,0,0,0,0,0,14,924,1645,1685,123,307,0,0,7188,0,1944-06-17,1958-09-26,2005,0
berryke01,14,1384,422,1053,150,23,58,569,0,0,0,0,0,0,0,0,0,0,0,14,1312,85,2722,30,15,0,0,30556,0,1962-09-09,1975-05-31,,0
fostege01,18,2000,997,1947,309,47,351,1432,0,0,0,0,0,0,0,0,0,0,0,18,1903,122,3856,62,29,0,0,48358,0,1969-09-10,1986-09-06,,0
baylodo01,19,2330,1253,2168,371,29,342,1090,0,0,0,0,0,0,0,0,0,0,0,15,978,110,2736,58,80,0,0,24446,0,1970-09-18,1988-10-01,,0
leonaje01,14,1425,619,1352,223,37,148,1006,0,0,0,0,0,0,0,0,0,0,0,14,1174,83,2207,62,25,0,0,29253,0,1977-09-02,1990-10-03,,0
langsma01,16,463,5,14,3,0,0,38,16,461,1441,2725,179,158,312,2465,8894,1309,1291,16,461,493,127,39,33,0,0,8894,0,1984-04-07,1999-09-24,,0
casege01,11,1226,785,1415,233,43,21,297,0,0,0,0,0,0,0,0,0,0,0,11,1187,88,2805,90,15,0,0,0,0,1937-09-08,1947-08-03,1989,0
yorkru01,13,1624,886,1638,293,54,280,882,0,0,0,0,0,0,0,0,0,0,0,13,1578,1180,12495,157,1107,30,0,560,0,1934-08-22,1948-09-20,1970,0
maddoga01,15,1778,785,1831,345,62,118,793,0,0,0,0,0,0,0,0,0,0,0,15,1715,95,4532,80,22,0,0,42600,0,1972-04-25,1986-04-20,,0
hennemi01,10,567,0,0,0,0,0,1,10,567,307,693,58,42,48,537,2216,267,278,10,567,85,55,9,8,0,0,2216,0,1987-05-11,1996-09-27,,0
weisswa01,14,1541,641,1235,188,31,26,688,0,0,0,0,0,0,0,0,0,0,0,14,1508,4109,2120,193,879,0,0,36943,0,1987-07-12,2000-10-01,,0
stantmi01,7,277,0,1,0,0,0,1,7,277,218,398,13,22,27,304,1153,197,182,7,277,52,28,4,5,0,0,1153,0,1975-07-09,1985-08-08,,0
steartu99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
blylebe01,22,707,20,60,7,0,0,195,22,700,2044,4675,292,251,435,3737,15052,1843,1330,22,700,666,289,30,49,0,0,15052,0,1970-06-05,1992-10-04,,1
dahlebi01,21,2448,1590,2457,413,163,84,271,0,0,0,0,0,0,0,0,0,0,0,20,2437,8152,5363,1080,933,0,0,135,0,1891-04-22,1911-10-12,1950,0
lowebo01,18,1824,1133,1932,230,85,71,216,1,1,1,3,0,0,0,0,3,1,1,18,1817,4746,4222,507,570,0,0,0,0,1890-04-19,1907-10-06,1951,0
cramedo01,20,2248,1364,2717,396,109,37,345,1,1,2,3,0,0,0,1,12,2,3,20,2151,174,5434,118,38,0,0,197,0,1929-09-18,1948-05-12,1990,0
vealebo01,13,400,26,72,7,1,0,337,13,398,756,1685,120,95,91,1703,5780,659,860,13,398,271,37,21,19,0,0,5780,0,1962-04-16,1974-09-08,,0
fernato01,17,2201,1070,2325,425,92,95,800,0,0,0,0,0,0,0,0,0,0,0,17,2119,5637,3291,201,1112,0,0,53729,0,1983-09-02,2001-10-07,,0
collied01,25,2860,1841,3357,445,189,47,297,0,0,0,0,0,0,0,0,0,0,0,23,2735,7839,6709,458,1243,0,0,922,0,1906-09-17,1930-08-05,1951,1
foxne01,19,2373,1283,2672,358,112,35,217,0,0,0,0,0,0,0,0,0,0,0,19,2309,6408,6116,209,1623,0,0,43668,0,1947-06-08,1965-07-25,1975,1
lathaar01,17,1665,1509,1871,249,86,27,251,0,0,0,0,0,0,0,0,0,0,0,17,1632,3655,2079,844,267,18,0,0,0,1880-07-05,1909-09-30,1952,0
mcmahdo02,18,884,8,23,4,0,0,87,18,884,487,1064,90,68,107,1017,3972,436,585,18,884,190,86,10,12,0,1,3972,0,1957-06-30,1974-06-29,1987,0
averiea01,13,1671,1224,2019,401,128,238,518,0,0,0,0,0,0,0,0,0,0,0,13,1589,115,3969,126,29,0,0,0,0,1929-04-16,1941-04-25,1983,1
irwinch01,10,989,555,981,144,46,16,42,0,0,0,0,0,0,0,0,0,0,0,10,986,2064,1472,319,172,0,0,0,0,1893-09-03,1902-10-03,1925,0
